IDpol,Region,Area,VehBrand,VehGas,DrivAge,age_band,VehPower,VehAge,BonusMalus,Density,Exposure,ClaimNb,ClaimAmount_capped,freq_glm_pred,freq_gbm_pred,pp_glm,pp_gbm
2164421.0,Pays-de-la-Loire,D,B4,Diesel,48,41-50,7,0,50,1199,0.26,0,0.0,0.09810233165635748,0.19790038715959513,151.87598900885862,319.40573336677807
1044196.0,Centre,D,B11,Regular,28,26-30,13,13,50,741,0.35,0,0.0,0.07440686630718289,0.05563018694717363,128.8429399674048,83.35092388131821
4188680.0,Centre,B,B1,Regular,40,31-40,7,1,50,91,0.78,1,2265.27,0.09464398216787379,0.06949108821335276,168.86152174516283,120.52992164651644
2226460.0,Provence-Alpes-Cotes-D'Azur,A,B2,Diesel,41,41-50,6,0,50,45,0.33,0,0.0,0.08343813978516955,0.09219372665585836,178.68881241356286,187.3483781582717
2091206.0,Aquitaine,E,B1,Regular,61,61-70,6,3,63,4348,0.87,0,0.0,0.13621670021829463,0.19220592896249591,241.26954765410366,331.530039389118
3167314.0,Bretagne,C,B2,Diesel,54,51-60,5,2,50,152,0.08,0,0.0,0.09451542298892336,0.09211555134204,154.202289300998,142.56916253064657
3079984.0,Pays-de-la-Loire,C,B2,Diesel,46,41-50,5,14,50,451,0.23,0,0.0,0.05210453409246472,0.06772707701171388,67.61689293607296,95.34817691798679
3167027.0,Provence-Alpes-Cotes-D'Azur,E,B2,Diesel,48,41-50,5,8,50,3744,0.36,0,0.0,0.07682301577058934,0.0929722646913184,142.83574692555365,179.4183367936844
2259023.0,Languedoc-Roussillon,C,B12,Regular,33,31-40,6,6,82,269,0.07,0,0.0,0.16978623372271057,0.13744522894380348,324.95389096206605,253.7721317923337
2266353.0,Centre,E,B2,Diesel,34,31-40,5,10,85,3866,0.27,0,0.0,0.15219471432283938,0.13847986033886805,259.83403399055305,240.9534305898652
2202065.0,Pays-de-la-Loire,D,B5,Regular,78,71+,6,8,68,713,1.0,0,0.0,0.1569557409629791,0.23303381163305822,251.86587306972257,354.2847627752639
4118926.0,Centre,E,B11,Diesel,46,41-50,7,8,50,2044,1.0,0,0.0,0.09231719475750719,0.1591883048780111,149.90532796410125,268.8873077762875
6047467.0,Provence-Alpes-Cotes-D'Azur,E,B12,Regular,53,51-60,4,4,85,3744,0.11,0,0.0,0.2529111092758704,0.11635800213373351,570.4572681331664,229.52165076568812
1036502.0,Centre,D,B1,Diesel,48,41-50,8,9,80,1109,0.6,1,1128.12,0.15670676694656413,0.1856088448683421,277.95684915112804,322.35095055620116
20065.0,Centre,C,B1,Regular,70,61-70,4,11,50,105,0.41,1,0.0,0.07818778669758729,0.07620150713870638,112.7822927031116,109.18714587753259
1189360.0,Rhone-Alpes,D,B2,Regular,30,26-30,9,9,54,1110,0.49,0,0.0,0.08286994449896302,0.06545842262902074,142.12849899304626,100.31775451965228
88450.0,Centre,A,B3,Diesel,29,26-30,5,1,50,28,0.71,0,0.0,0.07705352677832442,0.03840250531190158,129.93351985621584,58.400355421412556
2014588.0,Rhone-Alpes,B,B1,Diesel,23,23-25,7,7,80,86,0.71,0,0.0,0.1262337827131523,0.1071376092913437,227.03717555170132,186.64743742005564
3254072.0,Languedoc-Roussillon,D,B2,Diesel,36,31-40,5,2,68,935,0.05,0,0.0,0.12715391486405123,0.1159709365818436,238.172523072633,195.5142547270202
2054463.0,Centre,C,B13,Diesel,48,41-50,5,7,50,376,0.42,1,1555.5,0.0763743814578255,0.08082210108618158,113.67867187047804,122.92696795616368
2126803.0,Centre,C,B2,Regular,30,26-30,5,6,57,298,1.0,0,0.0,0.08568079806386064,0.04390679137881718,134.76498830844602,67.71235994261733
6096401.0,Provence-Alpes-Cotes-D'Azur,D,B12,Regular,59,51-60,5,1,55,721,0.39,0,0.0,0.14592102077516403,0.08854162033514566,313.18388555791734,173.98266849780896
102709.0,Centre,D,B3,Regular,24,23-25,7,12,85,821,0.51,0,0.0,0.1353818736877777,0.11565916040753317,232.8647684557754,201.18442561033066
1182442.0,Aquitaine,A,B1,Diesel,53,51-60,6,7,50,15,0.97,0,0.0,0.06346443074092523,0.06782851381134578,104.12317878079294,118.02617723970478
2063001.0,Aquitaine,C,B12,Regular,57,51-60,8,9,50,211,0.29,1,399.15,0.08223352140193495,0.055901540269882796,135.221260372069,99.53572579359232
2284189.0,Ile-de-France,F,B2,Regular,45,41-50,4,10,50,10156,0.08,0,0.0,0.0626289334040523,0.07828530140383769,70.94365491253885,106.6401708610296
3150624.0,Rhone-Alpes,E,B1,Regular,53,51-60,4,18,50,2074,0.98,0,0.0,0.0603244433086716,0.04952505355662369,84.17109009089715,74.04110649028615
1084689.0,Pays-de-la-Loire,C,B2,Regular,57,51-60,6,0,50,169,0.13,0,0.0,0.1041446331566669,0.07855498910184695,166.17749939349898,117.78638377991791
6016121.0,Rhone-Alpes,E,B12,Regular,29,26-30,4,3,68,9307,0.21,0,0.0,0.17039165973018328,0.07324419727331125,295.92380630049297,122.09679105243401
6053722.0,Provence-Alpes-Cotes-D'Azur,C,B12,Regular,68,61-70,4,2,50,143,0.4,0,0.0,0.12075985359632492,0.047564881462855514,238.26222592757463,86.0560590551801
2054639.0,Centre,C,B1,Regular,42,41-50,5,13,50,308,1.0,0,0.0,0.06074638725269192,0.05996398712204828,85.16809163549426,85.07154137457614
3175588.0,Centre,A,B1,Regular,60,51-60,4,14,50,45,1.0,0,0.0,0.060399187459729366,0.06472422285562902,91.1086182292121,97.37596861249911
1159701.0,Pays-de-la-Loire,C,B2,Diesel,35,31-40,6,7,75,130,1.0,0,0.0,0.11362590750418733,0.19293410699770477,175.73886005030192,314.2184397505527
92941.0,Centre,D,B1,Regular,30,26-30,6,2,75,1313,0.07,0,0.0,0.16829683450253555,0.16809714439878737,305.6605735407889,299.5621435260369
3066891.0,Bretagne,E,B11,Regular,55,51-60,10,7,50,4087,1.0,0,0.0,0.11279168082699621,0.08713193237904959,205.05766625994295,153.67499825234583
5065844.0,Bretagne,C,B12,Diesel,30,26-30,7,2,100,100,0.14,0,0.0,0.30255462021160173,0.20162369828401264,610.9378978287056,340.5700819493708
3033726.0,Corse,C,B3,Diesel,57,51-60,5,6,50,132,0.11,0,0.0,0.07990771156949014,0.07873943791490613,159.20598314257165,123.59647696301728
1081965.0,Ile-de-France,E,B3,Diesel,86,71+,6,15,50,6336,1.0,0,0.0,0.07662901220410422,0.06060838539315885,108.72792103354998,94.70801929451599
4145687.0,Centre,A,B4,Regular,54,51-60,7,4,50,23,1.0,0,0.0,0.0848249110017345,0.07601129993570126,145.43661695305488,138.00667965267883
141405.0,Pays-de-la-Loire,B,B3,Diesel,33,31-40,6,5,59,60,1.0,0,0.0,0.08018016927831761,0.068847767362152,125.49956755375378,102.61905179221213
4171560.0,Poitou-Charentes,B,B10,Diesel,35,31-40,10,16,50,94,1.0,0,0.0,0.043638147474970614,0.036389850341289054,68.33317493933838,54.88350093654261
2272461.0,Auvergne,E,B11,Regular,37,31-40,12,6,57,2001,0.45,0,0.0,0.10186062219895653,0.09723873719943965,139.43492756983414,147.09510593923068
4160825.0,Centre,A,B2,Diesel,39,31-40,8,17,50,15,0.56,0,0.0,0.046059302552113233,0.03356376645688149,71.65172474757794,54.24455229038779
1194630.0,Languedoc-Roussillon,B,B2,Diesel,25,23-25,8,6,100,76,0.97,0,0.0,0.19073685545485516,0.1384738742456702,414.5254678046965,241.23182471462982
4051897.0,Aquitaine,C,B1,Diesel,61,61-70,6,5,66,128,0.15,2,1760.14,0.11197906533086509,0.17427580988591745,183.512117571937,293.0793584211558
1024604.0,Centre,D,B4,Regular,46,41-50,4,16,50,1313,0.83,0,0.0,0.05647439108809761,0.06763795054212175,75.90574480739492,96.83397625549084
4150930.0,Centre,D,B1,Diesel,37,31-40,4,0,50,1054,0.8,0,0.0,0.09974793214014421,0.11487548039295804,160.2574433425485,182.99703682159657
1016375.0,Midi-Pyrenees,A,B12,Diesel,60,51-60,7,0,50,49,0.06,0,0.0,0.10003807423019483,0.31368716539292807,157.6427830317163,474.44759468720235
3203140.0,Centre,B,B13,Diesel,34,31-40,10,6,51,91,0.91,0,0.0,0.07569688297679501,0.04751851484105505,134.18631759024703,83.93544891265554
2058793.0,Rhone-Alpes,D,B2,Regular,56,51-60,7,17,50,681,0.32,0,0.0,0.063846453780471,0.05739317539249207,97.57459205534325,89.62096583043127
5109703.0,Rhone-Alpes,C,B12,Regular,20,18-22,4,0,90,157,0.02,0,0.0,0.25312060219816856,0.6056218167275756,475.3996375096833,1306.3043595526522
1161056.0,Ile-de-France,A,B14,Diesel,37,31-40,8,13,64,25,1.0,0,0.0,0.06436987794245709,0.06233822924722884,102.673219378695,95.99264928526614
6111078.0,Nord-Pas-de-Calais,C,B12,Diesel,29,26-30,4,2,57,334,0.56,0,0.0,0.0874340598319773,0.04621936180464458,141.0166227716981,75.79340273678805
4080040.0,Bretagne,A,B12,Diesel,50,41-50,11,1,50,45,0.04,0,0.0,0.11383348521464953,0.0856422106613446,234.50025010178499,158.1673912259115
177497.0,Centre,D,B4,Regular,54,51-60,5,5,50,1313,0.92,0,0.0,0.09320449810556539,0.09310767323101979,145.1052318575885,145.60470325421028
4137436.0,Basse-Normandie,D,B2,Diesel,37,31-40,6,8,54,1219,1.0,0,0.0,0.07814887588635172,0.05926703658297659,123.40132057529372,99.17175892033448
1077851.0,Aquitaine,C,B2,Diesel,73,71+,6,3,50,280,1.0,0,0.0,0.09059846825221636,0.07234058774767899,148.64555456459172,118.8152352286339
2135391.0,Rhone-Alpes,E,B11,Regular,26,26-30,13,13,100,8455,0.3,0,0.0,0.2481111140563818,0.4225327285886528,506.2731633128839,770.9298752002716
2285932.0,Midi-Pyrenees,E,B6,Diesel,49,41-50,6,13,50,3301,0.49,0,0.0,0.054549365771208634,0.05576356489437924,59.72613134001131,83.14321536780213
4072377.0,Midi-Pyrenees,E,B12,Diesel,46,41-50,4,2,50,3301,0.7,0,0.0,0.09841633964144317,0.06019812168111464,135.59692631589027,90.50657099496661
6110378.0,Provence-Alpes-Cotes-D'Azur,B,B12,Diesel,36,31-40,6,5,51,66,0.18,0,0.0,0.08249409209445707,0.06309455353102766,167.73381743750545,120.31294725016645
2103949.0,Rhone-Alpes,C,B1,Diesel,37,31-40,7,13,50,129,0.8,0,0.0,0.05788131389151958,0.04182519971098494,82.73280197262538,64.56197894926395
1182528.0,Midi-Pyrenees,D,B4,Diesel,49,41-50,5,2,50,612,0.79,0,0.0,0.07914598090825518,0.06946995812023227,102.73841449162181,103.99571858868268
6027654.0,Picardie,E,B12,Diesel,59,51-60,11,4,54,2740,0.29,0,0.0,0.13874256545740424,0.09644778619720516,276.0972664622913,176.95213617382063
4035112.0,Provence-Alpes-Cotes-D'Azur,E,B3,Diesel,31,31-40,6,0,50,3317,0.4,0,0.0,0.09407649044413173,0.09267463043303159,187.5367716233365,165.47069178982454
147446.0,Rhone-Alpes,B,B2,Diesel,31,31-40,5,12,76,63,0.89,0,0.0,0.09627533436239517,0.08049214648020536,160.52751203262093,141.06866450665592
28937.0,Centre,A,B6,Diesel,48,41-50,12,7,50,9,1.0,0,0.0,0.07381069333202399,0.06541291356644767,122.21263600325204,112.66764999528628
3029679.0,Ile-de-France,E,B12,Regular,63,61-70,7,1,50,5746,0.15,0,0.0,0.14505326704927402,0.07332787982064831,255.90494844021194,132.28102732247137
1102715.0,Centre,E,B2,Diesel,38,31-40,7,15,76,4116,0.66,0,0.0,0.1076836116326653,0.10694276220851964,176.09965041611548,187.61230687994043
4023894.0,Languedoc-Roussillon,A,B12,Regular,41,41-50,10,2,50,31,0.28,0,0.0,0.09960206364616105,0.08650211090839427,211.8809239894962,149.1356070164169
3074959.0,Aquitaine,D,B10,Diesel,69,61-70,7,15,50,1445,1.0,0,0.0,0.06178928058597339,0.04713633658603456,95.98690325480196,75.10956354464645
1119818.0,Rhone-Alpes,B,B1,Diesel,31,31-40,6,14,51,55,0.07,0,0.0,0.05170833060553175,0.032998832803239266,76.83038525049685,49.12475089095195
1182010.0,Aquitaine,E,B4,Regular,61,61-70,4,16,76,4348,0.24,0,0.0,0.10095140106808619,0.1036357357186224,150.7287566706437,160.2740766291843
2154985.0,Centre,E,B1,Regular,40,31-40,5,25,70,2044,0.66,0,0.0,0.06587788497779623,0.10068263575414058,91.61697451535304,148.14820441225606
150282.0,Pays-de-la-Loire,C,B6,Regular,47,41-50,5,3,50,142,1.0,0,0.0,0.08227841656876683,0.08157155693380935,107.80660539439624,113.85990576820814
5028016.0,Aquitaine,D,B12,Diesel,37,31-40,7,2,50,917,0.64,0,0.0,0.09633277444582682,0.059355137429015485,167.7485447798277,108.29160620350623
2151864.0,Nord-Pas-de-Calais,C,B2,Diesel,59,51-60,7,13,50,144,0.55,0,0.0,0.05206476528890923,0.04364336257007793,78.03196329019922,70.46978097817947
2000489.0,Centre,C,B12,Regular,44,41-50,7,6,68,105,0.12,0,0.0,0.1462790096161075,0.12565057143630717,257.1848257196978,208.44923020064354
150674.0,Centre,A,B4,Diesel,53,51-60,4,9,86,34,0.74,0,0.0,0.14217172707093592,0.14622900950160284,240.91865186768428,249.18519076055975
2016206.0,Languedoc-Roussillon,C,B3,Diesel,33,31-40,7,2,50,434,0.45,0,0.0,0.07760081193666273,0.06163053641045549,132.3887996332497,97.78261085377395
3078125.0,Rhone-Alpes,C,B1,Regular,69,61-70,7,3,50,242,0.28,0,0.0,0.11253393619304021,0.08584951494046263,188.96401477267102,140.2206597044537
1191451.0,Midi-Pyrenees,C,B1,Regular,71,71+,10,6,50,158,0.46,0,0.0,0.08598092696714028,0.06180424650439297,122.37720228800936,93.2798706619174
5101346.0,Ile-de-France,F,B12,Regular,48,41-50,10,0,50,16533,0.3,0,0.0,0.12608874263858133,0.4164436684274527,178.88079852046812,586.1349412090889
165928.0,Rhone-Alpes,E,B11,Regular,27,26-30,8,17,80,5449,0.26,0,0.0,0.12458958143053238,0.148824016635636,207.7581145090985,258.46398509232455
2206919.0,Champagne-Ardenne,D,B5,Diesel,29,26-30,5,8,64,648,1.0,0,0.0,0.10200122158472182,0.11293242610123576,167.8208422110342,147.71472372823425
6095686.0,Picardie,E,B12,Diesel,30,26-30,4,2,95,2740,0.38,0,0.0,0.28477198725243597,0.11648111630423832,565.8526133405846,192.66372654767375
1127670.0,Bretagne,D,B2,Regular,80,71+,5,10,50,634,1.0,0,0.0,0.09422553417844573,0.11971677626192807,154.48154845507258,194.64067161105535
4142999.0,Bretagne,C,B1,Diesel,26,26-30,6,6,50,287,0.74,0,0.0,0.06851763656278097,0.04774141356629051,103.68027854476013,75.52957655391135
3054142.0,Ile-de-France,E,B2,Regular,30,26-30,4,13,57,2517,0.77,0,0.0,0.06766556334884775,0.044352945354554585,97.52984033920028,60.84988759535983
1043653.0,Centre,D,B3,Diesel,32,31-40,5,5,69,949,0.68,0,0.0,0.12091695541116608,0.10003470031814014,200.39403627280404,152.47582636998285
6089275.0,Provence-Alpes-Cotes-D'Azur,C,B12,Diesel,46,41-50,8,3,50,383,0.24,0,0.0,0.10014604654926688,0.06675426448187037,202.60800860192597,132.5261099208032
2285411.0,Centre,E,B10,Diesel,29,26-30,11,12,80,4116,0.47,0,0.0,0.13400804616034145,0.22153846252346704,251.20917180184222,399.2028800461977
3212160.0,Pays-de-la-Loire,C,B1,Regular,58,51-60,4,2,50,193,1.0,0,0.0,0.09530948877200081,0.05107647340316613,139.46470724276372,74.45962728416006
3066543.0,Rhone-Alpes,E,B3,Regular,37,31-40,6,7,50,9307,0.27,0,0.0,0.08799818797132504,0.0723080160281246,138.17078955539526,122.93331055021106
4082981.0,Nord-Pas-de-Calais,C,B12,Regular,24,23-25,8,1,85,149,0.2,0,0.0,0.18449678371733755,0.08668560362051811,366.9878467849638,143.53512298924178
2278699.0,Rhone-Alpes,D,B1,Diesel,40,31-40,5,2,68,1217,0.08,0,0.0,0.14550283230054203,0.13674581463341084,250.8085807434506,218.9236539568232
176136.0,Centre,C,B2,Diesel,64,61-70,6,1,50,182,0.02,0,0.0,0.10730243684335015,0.09919573115232166,178.94947911146446,159.8663449012567
3020194.0,Ile-de-France,D,B12,Regular,50,41-50,4,2,50,1929,0.78,0,0.0,0.11707100027152846,0.058554325514161155,190.2409419453136,92.5718091765591
3252287.0,Nord-Pas-de-Calais,D,B2,Diesel,27,26-30,6,6,80,663,0.08,0,0.0,0.1170918522747271,0.10716892011349519,209.28690930053332,186.98756723889883
2287613.0,Pays-de-la-Loire,C,B2,Diesel,43,41-50,6,2,50,400,0.08,0,0.0,0.08305585405792873,0.08517443552312376,124.94752543894715,128.47769429948374
1125101.0,Centre,B,B13,Diesel,49,41-50,6,2,50,63,0.4,0,0.0,0.09084477937941152,0.08599888889817225,156.8025503451882,153.45707816370233
2151157.0,Ile-de-France,D,B5,Regular,35,31-40,8,18,50,793,0.01,0,0.0,0.05484979965906617,0.042723710109278404,76.29411171128969,58.68164510550155
4085865.0,Provence-Alpes-Cotes-D'Azur,B,B12,Diesel,64,61-70,6,1,50,53,0.28,0,0.0,0.11396344732621665,0.06673816217392485,247.52576526509367,134.70806701563382
4133620.0,Bretagne,E,B3,Regular,28,26-30,14,12,80,3021,0.1,0,0.0,0.14061692877304563,0.1371533397096518,281.18578413508897,238.81681811958978
3162688.0,Rhone-Alpes,C,B2,Regular,79,71+,4,2,50,190,0.58,0,0.0,0.11904685199595963,0.09218265711913755,196.99129895062774,147.00993789413178
5106269.0,Provence-Alpes-Cotes-D'Azur,C,B12,Diesel,58,51-60,11,0,58,112,0.1,0,0.0,0.15217814747427055,0.20356274338469116,351.85517816584206,380.8188572725915
2181949.0,Basse-Normandie,E,B6,Regular,54,51-60,4,11,50,2103,1.0,0,0.0,0.07260350493112719,0.0830298422515691,96.47729865879467,115.99059815304233
2084014.0,Nord-Pas-de-Calais,D,B1,Diesel,43,41-50,7,7,50,1466,0.93,1,1172.0,0.06536698629047356,0.06961644745071618,104.61881354190092,120.87982960867423
2005327.0,Bretagne,C,B12,Diesel,58,51-60,12,1,50,210,0.47,0,0.0,0.13098240687510218,0.10546095671518818,254.26258345658732,171.47810221032702
1166247.0,Bretagne,D,B2,Diesel,64,61-70,8,0,50,1385,0.76,0,0.0,0.1242803579773752,0.07857011330417418,231.53893925708127,134.15464836210597
146348.0,Basse-Normandie,A,B1,Regular,78,71+,4,9,50,49,1.0,0,0.0,0.08004036103274209,0.10393546925337221,128.36815234402846,157.22765388552057
3116859.0,Centre,C,B1,Diesel,30,26-30,5,6,50,168,1.0,0,0.0,0.0698716177455599,0.043113653210056994,102.17529443684559,64.59163086302978
3097768.0,Centre,C,B5,Diesel,44,41-50,7,2,61,252,0.39,0,0.0,0.12880945122262852,0.23000309681024272,213.65727557734436,368.81903108256614
4176780.0,Ile-de-France,F,B2,Regular,48,41-50,4,7,50,27000,1.0,0,0.0,0.07969871829920809,0.09575767790612819,87.42701681460356,122.62954662719454
2090049.0,Rhone-Alpes,D,B12,Regular,40,31-40,7,7,50,1228,0.23,0,0.0,0.10080066179122918,0.086330562230819,171.93462411862592,151.75166554943885
6012231.0,Basse-Normandie,A,B12,Regular,64,61-70,7,5,50,21,0.46,0,0.0,0.10379106093533791,0.07252135373865197,190.47470923373768,128.4850785152696
4158681.0,Rhone-Alpes,D,B2,Regular,40,31-40,7,20,50,546,0.34,0,0.0,0.05089886322465283,0.031179660059570357,74.22281083421112,48.68786627841405
6001893.0,Midi-Pyrenees,E,B12,Regular,61,61-70,5,3,50,3301,0.2,0,0.0,0.11200912918500025,0.045354717465581,161.67025708757896,67.83592367609465
2123676.0,Bretagne,C,B11,Diesel,29,26-30,8,0,64,285,0.05,0,0.0,0.1390652836688323,0.13423808665872528,250.97180953144067,213.22739560981333
1047944.0,Rhone-Alpes,E,B1,Regular,78,71+,4,13,50,9307,1.0,0,0.0,0.09082489984759134,0.10534402585919382,133.0343573285831,159.9462425862117
1099702.0,Provence-Alpes-Cotes-D'Azur,E,B6,Regular,32,31-40,8,11,80,3744,0.12,0,0.0,0.12812235076554154,0.10503216043632442,239.91152938300152,180.1923152984367
85243.0,Rhone-Alpes,C,B2,Regular,41,41-50,4,13,50,481,1.0,0,0.0,0.05986565399237561,0.05398242857674412,84.76211070700415,80.33220771992062
153994.0,Rhone-Alpes,C,B1,Regular,54,51-60,4,0,54,374,0.25,0,0.0,0.12056906473904401,0.07937259805750171,196.81568979173437,127.62771814801212
4148028.0,Ile-de-France,E,B1,Regular,26,26-30,7,14,100,2007,0.59,1,1204.0,0.1756961942661014,0.2291155746600992,301.4954600604552,370.0954867083992
2222957.0,Provence-Alpes-Cotes-D'Azur,C,B2,Diesel,45,41-50,5,3,50,376,0.08,0,0.0,0.0809283719525715,0.08034372235799181,151.17637649290674,159.25917337387116
1037334.0,Ile-de-France,B,B1,Diesel,58,51-60,6,10,50,64,1.0,0,0.0,0.06557098324305408,0.06378832095961241,99.01964305100276,96.9867063826495
2012197.0,Ile-de-France,D,B12,Diesel,31,31-40,6,4,90,906,0.2,0,0.0,0.22760132962166074,0.11453373844049465,418.3019713461962,208.89084525443272
1090633.0,Poitou-Charentes,B,B2,Regular,37,31-40,9,12,57,93,1.0,0,0.0,0.06218607858285501,0.047651086972083194,102.93109013237311,72.31129081479237
4187990.0,Pays-de-la-Loire,C,B1,Regular,59,51-60,4,3,50,193,0.99,0,0.0,0.09224028924783786,0.050263675057015955,133.64125229375588,73.2747243752648
5096391.0,Ile-de-France,E,B3,Regular,21,18-22,6,10,100,7306,0.61,0,0.0,0.1988023373258779,0.4342629062932678,341.0211875223675,549.0364272076399
4145558.0,Limousin,A,B1,Diesel,43,41-50,11,9,50,7,0.03,0,0.0,0.06854505355452244,0.09690012639429485,107.11404331686599,145.45411440060303
4145521.0,Rhone-Alpes,C,B3,Diesel,36,31-40,7,9,57,320,1.0,0,0.0,0.07744305640993793,0.07446660282742391,118.56486592679718,110.54087633584301
3169179.0,Centre,D,B1,Regular,22,18-22,5,7,90,632,0.41,0,0.0,0.18070850963280233,0.13442197148784957,319.73825844531865,227.3737273391586
5093738.0,Rhone-Alpes,D,B12,Regular,33,31-40,5,0,50,857,0.1,0,0.0,0.12314358528310389,1.0955774696355833,216.57709184736115,1788.2736690385475
2016432.0,Pays-de-la-Loire,E,B12,Regular,57,51-60,10,1,50,4128,0.42,0,0.0,0.14182598462393525,0.06603857416496622,258.3818691662272,103.94619231433256
2065338.0,Nord-Pas-de-Calais,C,B2,Diesel,59,51-60,6,16,50,193,1.0,0,0.0,0.04565475335335905,0.042509147807633645,64.89937376590917,68.63839445833177
4177203.0,Centre,B,B11,Regular,51,51-60,13,15,50,76,0.41,0,0.0,0.07073894600192733,0.05187515284563814,125.9325404292761,82.95158396422771
152049.0,Bretagne,D,B2,Diesel,33,31-40,7,10,63,722,0.01,0,0.0,0.08972844597149614,0.14535770766238906,149.91459609045293,234.707192052725
6022315.0,Champagne-Ardenne,B,B12,Diesel,57,51-60,8,2,50,51,0.54,0,0.0,0.11213404177409889,0.058161022273554054,221.53406726085444,89.20617228293283
3168351.0,Pays-de-la-Loire,B,B1,Diesel,28,26-30,4,14,68,79,0.23,0,0.0,0.06618481319767056,0.050846019502098334,92.51112360099332,69.23194096359238
4037229.0,Pays-de-la-Loire,A,B2,Diesel,41,41-50,6,9,57,25,0.34,0,0.0,0.06761859455975731,0.0884423287497344,105.32278356686408,126.16316030586302
3198428.0,Centre,B,B1,Diesel,58,51-60,6,9,50,50,1.0,0,0.0,0.07275620729982862,0.07483513104051374,115.90762940412684,120.39135366409221
39977.0,Ile-de-France,F,B3,Regular,50,41-50,6,5,50,27000,1.0,0,0.0,0.08891790198733132,0.08052893375971333,101.59147524224862,106.18781174644226
2072187.0,Bretagne,C,B2,Regular,50,41-50,5,3,50,125,1.0,0,0.0,0.09341196929131378,0.09104372248475497,153.74460150246472,144.5078682797406
6033705.0,Provence-Alpes-Cotes-D'Azur,C,B12,Diesel,59,51-60,7,3,50,116,0.54,0,0.0,0.10766164204548016,0.07412540809302835,216.29774012425935,135.6957410574675
1020459.0,Centre,C,B1,Regular,53,51-60,8,15,50,167,1.0,0,0.0,0.0628549860871914,0.0666667998123913,92.60124227852964,102.69606445850769
2220091.0,Ile-de-France,A,B6,Diesel,48,41-50,8,5,50,33,0.95,0,0.0,0.07099482842755352,0.0769479650827082,106.19555275726351,128.96274402064748
1104970.0,Rhone-Alpes,E,B2,Regular,37,31-40,5,10,50,8455,0.28,0,0.0,0.0774773677566372,0.05903152393565147,118.51480919859424,91.69472764251235
3171648.0,Centre,E,B1,Regular,53,51-60,6,13,100,4116,0.86,1,1008.49,0.23361763042781986,0.3014610557961908,421.43176363782203,543.900289606972
5061548.0,Provence-Alpes-Cotes-D'Azur,E,B12,Regular,44,41-50,7,3,74,4762,0.32,1,1851.89,0.20218323161414306,0.14354644718065596,465.24281642562215,288.44466412525503
1115209.0,Centre,D,B5,Diesel,58,51-60,5,8,50,1313,1.0,0,0.0,0.09244665389929652,0.07959962524644475,140.24116785419653,115.43945292765491
3171115.0,Rhone-Alpes,E,B13,Regular,60,51-60,9,12,50,3688,0.13,0,0.0,0.08702518899542495,0.07445783085961317,145.16203865254363,119.15082107901117
75757.0,Basse-Normandie,E,B2,Diesel,37,31-40,6,7,51,2103,1.0,0,0.0,0.07824517115989711,0.057560831817144796,124.89353369684919,97.53180180778389
3151393.0,Pays-de-la-Loire,D,B2,Diesel,30,26-30,7,9,90,1408,0.11,0,0.0,0.15780549848790013,0.11920076441634879,266.48173643898775,186.734232386563
31099.0,Poitou-Charentes,A,B1,Regular,47,41-50,14,13,50,47,0.68,0,0.0,0.05713491049609255,0.034193190669857196,100.82799001234267,51.623186024100804
162432.0,Centre,D,B2,Diesel,56,51-60,5,14,50,1313,1.0,1,217.52,0.06555169173866575,0.06045406285050629,96.28221318897528,92.34294626309175
3233951.0,Provence-Alpes-Cotes-D'Azur,D,B1,Regular,42,41-50,6,12,60,566,0.24,0,0.0,0.08179875810843235,0.10103426337242194,152.53705913905026,198.00616367486276
70557.0,Rhone-Alpes,E,B2,Diesel,24,23-25,8,20,156,3103,0.5,0,0.0,0.5031011345752394,0.6855535562324745,1051.9360413083,1154.5491022772721
76599.0,Poitou-Charentes,A,B1,Regular,49,41-50,6,12,50,40,0.73,0,0.0,0.05414183267090469,0.060016461769724125,82.36362587126466,90.03726034765161
3244900.0,Pays-de-la-Loire,E,B1,Regular,30,26-30,5,9,54,2767,0.07,0,0.0,0.07496397778092521,0.04831280067866075,107.75974083377713,66.79175418952147
6013067.0,Languedoc-Roussillon,D,B12,Regular,58,51-60,5,5,50,824,0.28,0,0.0,0.10859879958326595,0.04900676020000926,196.69888866562877,81.73730388122644
3178640.0,Poitou-Charentes,A,B1,Diesel,54,51-60,6,16,50,14,1.0,0,0.0,0.04526339049946741,0.052051529980038494,64.72530469883034,78.26870447070301
3081921.0,Centre,B,B1,Diesel,42,41-50,6,11,50,50,0.18,0,0.0,0.06038524541478351,0.07952341457820553,92.74273690277208,127.93365089289276
3235434.0,Nord-Pas-de-Calais,E,B1,Regular,61,61-70,7,15,57,3321,0.08,0,0.0,0.06900420715975886,0.06397174235777568,108.7483630757495,106.43971520896706
5091020.0,Rhone-Alpes,C,B12,Regular,63,61-70,5,0,80,130,0.75,0,0.0,0.2729944063937081,0.8850546410879678,525.6801655570333,1569.2979739690084
3141185.0,Rhone-Alpes,C,B14,Regular,66,61-70,6,3,59,385,0.25,0,0.0,0.1242506549796645,0.12299805251208697,210.80840763214493,199.2095557252577
5107635.0,Nord-Pas-de-Calais,E,B12,Regular,36,31-40,5,0,64,2521,0.1,0,0.0,0.13993868252423075,0.8649728059089781,261.657023366351,1447.3740847750682
